13.48.126.254,SWE-AWS-O2C,80,5000,2020-02-14 05:55:00
54.186.76.200,OR-AWS-O2C,80,5013,2020-02-14 06:00:00
13.210.77.247,AUS-AWS-O2C,80,5026,2020-02-14 06:05:00
52.14.219.85,OH-AWS-O2C,80,5039,2020-02-14 06:10:00
3.89.123.254,VG-AWS-O2C,80,5052,2020-02-14 06:15:00
13.230.244.95,JPN-AWS-O2C,80,5065,2020-02-14 06:20:00
13.209.96.60,KOR-AWS-O2C,80,5067,2020-02-14 05:57:30
52.67.165.90,BRA-AWS-O2C,80,5080,2020-02-14 06:02:30
162.62.20.228,RUS-TEC-O2C,80,5093,2020-02-14 06:07:30
129.226.163.163,HK-TEC-O2C,80,5106,2020-02-14 06:12:30
167.172.22.132,NY-DGO-O2C,80,5119,2020-02-14 06:17:30
167.99.185.5,CAN-DGO-O2C,80,5121,2020-02-14 05:55:00
64.225.100.197,DEU-DGO-O2C,80,5134,2020-02-14 06:00:00
165.22.253.175,SGP-DGO-O2C,80,5147,2020-02-14 06:05:00
159.89.137.51,SF-DGO-O2C,80,5160,2020-02-14 06:10:00
142.93.217.76,IND-DGO-O2C,80,5173,2020-02-14 06:15:00
167.71.140.70,GBR-DGO-O2C,80,5186,2020-02-14 06:20:00
