13.48.126.254,SWE-AWS-O2C,80,5010,2020-02-14 06:20:00
54.186.76.200,OR-AWS-O2C,80,5012,2020-02-14 05:57:30
13.210.77.247,AUS-AWS-O2C,80,5025,2020-02-14 06:02:30
52.14.219.85,OH-AWS-O2C,80,5038,2020-02-14 06:07:30
3.89.123.254,VG-AWS-O2C,80,5051,2020-02-14 06:12:30
13.230.244.95,JPN-AWS-O2C,80,5064,2020-02-14 06:17:30
13.209.96.60,KOR-AWS-O2C,80,5066,2020-02-14 05:55:00
52.67.165.90,BRA-AWS-O2C,80,5079,2020-02-14 06:00:00
162.62.20.228,RUS-TEC-O2C,80,5092,2020-02-14 06:05:00
129.226.163.163,HK-TEC-O2C,80,5105,2020-02-14 06:10:00
167.172.22.132,NY-DGO-O2C,80,5118,2020-02-14 06:15:00
167.99.185.5,CAN-DGO-O2C,80,5131,2020-02-14 06:20:00
64.225.100.197,DEU-DGO-O2C,80,5133,2020-02-14 05:57:30
165.22.253.175,SGP-DGO-O2C,80,5146,2020-02-14 06:02:30
159.89.137.51,SF-DGO-O2C,80,5159,2020-02-14 06:07:30
142.93.217.76,IND-DGO-O2C,80,5172,2020-02-14 06:12:30
167.71.140.70,GBR-DGO-O2C,80,5185,2020-02-14 06:17:30
